student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s,label_post_query_improvement
11567,2,5,0,260.79,16.5,13.43,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.74,7.74,0,0.0,13.43,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,9.58,0.0,0.0,28,449,4,4,1,4,4,2521.98,0
11567,3,5,0,269.05,8.26,4.81,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.97,0.0,0,0.0,4.81,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.0,4.32,0.0,0.0,3,381,4,4,1,4,4,2521.98,0
11567,4,5,0,298.83,29.77,26.97,2,0.0741,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.2,19.2,0,0.0,19.2,19.2,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,4.95,0.0,22.03,0.0,0.0,58,784,4,4,1,4,4,2521.98,0
11567,5,5,0,317.25,18.43,13.91,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.16,7.16,0,0.0,13.91,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,5.61,0.0,8.3,0.0,0.0,51,1041,4,4,1,4,4,2521.98,0
11568,1,3,1,52.54,0.0,52.54,1,0.019,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.91,42.66,0,0.0,0.0,0.0,13.1,0.0,1.85,37.6,0.0,13.1,0.0,0.0,1.85,37.6,0.0,0.0,0.0,288,164,0,0,1,4,4,393.19,
11568,2,3,0,71.17,18.62,16.69,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.85,12.85,0,0.0,16.69,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,3.03,0.0,13.66,0.0,0.0,6,200,0,0,1,4,4,393.19,0
11568,3,3,0,157.33,86.16,83.78,47,0.561,40,7,7,33,0.1489,1,0,0,0.0,0,0,0.0,0.0,1,1,0,35.29,33.95,55.65,0,0.0,7.09,7.09,17.21,0.68,7.5,0.0,0.0,17.21,0.68,0.0,7.5,0.0,7.09,9.51,41.79,39,357,2,4,1,4,4,393.19,1
11571,1,1,1,57.35,0.0,57.35,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,10.9,44.34,0,0.0,0.0,0.0,0.0,0.0,1.28,56.08,0.0,0.0,0.0,0.0,1.28,56.08,0.0,0.0,0.0,394,331,0,0,1,4,4,480.01,
11573,1,2,1,83.61,0.0,83.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.9,66.5,1,0.0,0.0,0.0,0.0,0.0,3.52,80.09,0.0,0.0,0.0,0.0,3.52,80.09,0.0,0.0,0.0,26,246,0,0,1,4,4,764.66,
11573,2,2,0,97.91,14.3,12.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.33,7.33,0,0.0,12.57,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,2.87,0.0,9.69,0.0,0.0,26,244,0,0,1,4,4,764.66,0
11575,1,4,1,386.99,0.0,386.99,291,0.752,236,50,50,187,0.1718,4,2,1,27.79,2,0,35.92,35.92,2,2,0,3.2,37.76,218.31,18,122.37,0.0,0.0,97.8,24.48,18.47,39.91,0.0,97.8,24.48,0.0,18.47,39.91,0.0,43.47,162.87,84,182,3,4,1,4,4,548.43,
11575,2,4,0,413.9,26.91,23.12,5,0.2163,3,2,2,1,0.4,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.78,13.05,0,0.0,13.05,13.05,0.0,7.22,2.85,0.0,0.0,0.0,7.22,0.0,2.85,0.0,13.05,0.0,0.0,15,239,3,4,1,4,4,548.43,0
11575,3,4,0,436.39,22.49,19.9,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.57,10.69,0,0.0,19.9,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,8.34,0.0,11.56,0.0,0.0,35,153,3,4,1,4,4,548.43,0
11575,4,4,0,526.51,90.12,88.92,57,0.641,45,9,9,36,0.1579,17,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,33.93,61.14,4,39.22,47.83,47.83,0.0,20.44,2.25,0.0,0.0,0.0,20.44,0.0,2.25,0.0,48.23,18.0,0.0,15,306,3,4,1,4,4,548.43,0
11577,1,2,1,486.97,0.0,486.97,182,0.3737,141,33,33,109,0.1813,4,0,0,0.01,0,0,0.0,0.0,1,1,0,49.1,109.09,371.0,12,249.4,0.0,0.0,90.98,0.12,19.26,33.62,0.0,90.98,0.12,0.0,19.26,33.62,4.57,9.87,328.53,58,222,2,4,1,4,4,675.05,
11577,2,2,0,530.23,43.26,41.81,0,0.0,0,0,0,0,0.0,4,0,0,0.01,0,0,0.0,0.0,1,0,0,0.0,32.44,32.44,0,0.0,2.24,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,6.74,0.0,35.07,0.0,0.0,28,267,3,4,1,4,4,675.05,1
11586,1,3,1,384.35,0.0,384.35,123,0.32,89,23,23,66,0.187,21,1,1,1.01,1,0,4.61,4.61,4,0,0,0.0,31.22,301.52,12,119.54,0.0,0.0,120.25,15.49,3.65,42.35,11.01,120.25,4.48,11.01,3.65,42.35,0.0,6.03,196.58,33,234,3,4,1,4,4,894.57,
11586,2,3,0,407.04,22.69,19.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.6,13.3,0,0.0,19.75,0.0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,0.0,12.18,0.0,7.57,0.0,0.0,16,175,3,4,1,4,4,894.57,0
11586,3,3,0,475.74,68.69,67.45,46,0.682,36,10,10,26,0.2174,34,0,0,0.03,0,0,0.0,0.0,2,0,0,0.0,27.89,45.53,2,27.89,1.24,1.24,0.0,14.17,2.6,0.0,0.0,0.0,14.17,0.0,2.6,0.0,1.24,49.44,0.0,17,274,3,4,1,4,4,894.57,0
11587,1,6,1,99.83,0.0,99.83,19,0.1903,17,2,2,15,0.1053,2,1,1,52.35,1,0,31.61,31.61,1,0,0,0.0,24.17,61.17,0,0.0,0.0,0.0,0.0,16.74,5.45,70.93,2.72,0.0,14.02,2.72,5.45,70.93,0.0,6.71,0.0,25,182,3,4,1,4,4,613.94,
11587,2,6,0,116.74,16.92,15.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.86,14.15,0,0.0,15.57,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.42,0.0,14.15,0.0,0.0,11,153,3,4,1,4,4,613.94,0
11587,3,6,0,131.18,14.43,10.34,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.5,7.5,0,0.0,10.34,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.33,0.0,8.02,0.0,0.0,11,328,3,4,1,4,4,613.94,0
11587,4,6,0,220.94,89.76,87.43,56,0.6405,47,9,9,38,0.1607,5,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,21.63,52.61,2,21.63,39.88,39.88,0.0,27.88,2.34,0.0,0.0,0.0,27.88,0.0,2.34,0.0,39.88,17.34,0.0,11,269,3,4,1,4,4,613.94,0
11587,5,6,0,232.48,11.54,9.75,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.28,8.33,0,0.0,9.75,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,1.42,0.0,8.33,0.0,0.0,11,462,3,4,1,4,4,613.94,0
11587,6,6,0,496.91,264.43,259.94,55,0.2116,4,46,46,-41,0.8364,25,0,0,0.57,0,0,0.0,0.0,5,3,0,6.91,150.94,237.01,6,188.9,13.52,13.52,0.0,28.840000000000003,3.89,0.0,9.67,0.0,19.17,9.67,3.89,0.0,66.96,160.25,0.0,17,322,3,4,1,4,4,613.94,0
11588,1,4,1,102.12,0.0,102.12,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.54,67.6,0,0.0,0.0,0.0,0.0,0.0,8.05,94.08,0.0,0.0,0.0,0.0,8.05,94.08,0.0,0.0,0.0,20,200,0,0,1,4,4,526.38,
11588,2,4,0,172.82,70.7,69.08,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,62.69,62.69,0,0.0,69.08,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,64.28,0.0,0.0,15,242,0,0,1,4,4,526.38,0
11588,3,4,0,189.11,16.29,14.19,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.09,10.09,0,0.0,14.19,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,2.64,0.0,11.55,0.0,0.0,11,221,0,0,1,4,4,526.38,0
11588,4,4,0,216.16,27.05,25.27,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.87,18.87,0,0.0,25.27,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,4.92,0.0,20.35,0.0,0.0,18,541,0,0,1,4,4,526.38,0
11589,1,2,1,227.12,0.0,227.12,56,0.2466,35,21,21,14,0.375,5,4,1,7.76,4,0,5.25,5.25,1,0,0,0.0,98.7,162.29,10,20.55,0.0,0.0,26.89,12.870000000000001,0.16,20.96,2.88,26.89,9.99,2.88,0.16,20.96,0.0,39.61,126.63,84,216,3,4,1,4,4,1092.2,
11589,2,2,0,240.49,13.38,12.17,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.34,0.0,0,0.0,12.17,0.0,0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,9.07,0.0,3.1,0.0,0.0,40,323,3,4,1,4,4,1092.2,0
11590,1,7,1,181.74,0.0,181.74,59,0.3246,58,1,1,57,0.0169,2,1,1,12.48,1,0,7.86,7.86,1,1,0,6.47,35.39,127.45,0,0.0,0.0,0.0,37.02,45.47,12.74,58.09,0.0,37.02,45.47,0.0,12.74,58.09,0.0,6.48,21.94,33,179,2,4,1,4,4,1080.07,
11590,2,7,0,324.05,142.3,140.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,47.97,127.73,6,97.43,140.39,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,3.71,0.0,136.68,0.0,0.0,16,143,2,4,1,4,4,1080.07,0
11590,3,7,0,337.56,13.51,11.48,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.2,6.2,0,0.0,11.48,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,4.25,0.0,7.23,0.0,0.0,28,167,2,4,1,4,4,1080.07,0
11590,4,7,0,529.35,191.8,189.84,92,0.4846,89,3,3,86,0.0326,6,1,1,1.6,1,0,6.67,6.67,1,0,0,0.0,27.65,120.7,10,50.07,44.7,44.7,0.0,41.17,19.73,0.0,0.0,0.0,41.17,0.0,19.73,0.0,44.7,84.25,0.0,44,301,3,4,1,4,4,1080.07,1
11590,5,7,0,645.45,116.1,113.67,41,0.3607,34,6,6,28,0.1463,2,2,1,26.68,1,0,25.73,25.73,0,0,0,0.0,27.23,74.14,0,0.0,11.06,11.06,0.0,17.1,18.79,0.0,0.0,0.0,17.1,0.0,18.79,0.0,11.94,65.84,0.0,85,218,3,4,1,4,4,1080.07,0
11590,6,7,0,687.63,42.18,40.64,8,0.1968,2,6,6,-4,0.75,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.24,30.6,0,0.0,23.87,23.87,0.0,3.87,2.55,0.0,0.0,0.0,3.87,0.0,2.55,0.0,23.87,10.36,0.0,14,271,3,4,1,4,4,1080.07,0
11590,7,7,0,708.62,20.99,15.34,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.11,9.11,0,0.0,15.34,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,5.47,0.0,9.86,0.0,0.0,37,269,3,4,1,4,4,1080.07,0
11591,1,6,1,58.89,0.0,58.89,2,0.034,0,0,0,0,0.0,1,1,1,0.0,1,0,23.79,23.79,0,0,0,0.0,8.37,29.9,0,0.0,0.0,0.0,0.0,0.0,12.2,46.69,0.0,0.0,0.0,0.0,12.2,46.69,0.0,0.0,0.0,478,221,0,0,1,4,4,334.68,
11591,2,6,0,67.36,8.47,6.05,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.45,3.45,0,0.0,6.05,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.64,0.0,4.41,0.0,0.0,14,618,0,0,1,4,4,334.68,0
11591,3,6,0,126.43,59.07,55.44,13,0.2345,12,1,1,11,0.0769,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.67,28.65,0,0.0,16.49,16.49,0.0,9.91,9.29,0.0,0.0,0.0,9.91,0.0,9.29,0.0,16.49,19.75,0.0,65,493,0,0,1,4,4,334.68,0
11591,4,6,0,216.69,90.26,87.05,105,1.2062,86,16,16,70,0.1524,26,0,0,0.57,0,0,0.0,0.0,1,1,0,9.35,8.5,35.27,0,0.0,4.97,4.97,0.0,38.69,3.14,0.0,0.0,0.0,38.69,0.0,3.14,0.0,4.97,40.25,0.0,9,498,4,4,1,4,4,334.68,1
11591,5,6,0,235.67,18.98,16.15,0,0.0,0,0,0,0,0.0,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.4,14.04,0,0.0,1.52,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.59,0.0,15.56,0.0,0.0,5,351,4,4,1,4,4,334.68,0
11591,6,6,0,279.19,43.51,40.97,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.9,20.59,0,0.0,40.97,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,27.5,0.0,13.46,0.0,0.0,500,400,4,4,1,4,4,334.68,0
11592,1,1,1,636.21,0.0,636.21,425,0.668,360,51,51,309,0.12,317,10,1,1.51,10,0,3.81,6.67,33,28,0,13.74,40.34,375.48,10,90.95,0.0,0.0,71.56,249.04000000000002,16.08,36.08,117.79,71.56,131.25,117.79,16.08,36.08,0.0,234.36,29.09,69,481,3,4,1,4,4,730.43,
11595,1,15,1,49.77,0.0,49.77,2,0.0402,0,0,0,0,0.0,1,1,1,0.0,1,0,8.42,8.42,0,0,0,0.0,9.11,37.88,0,0.0,0.0,0.0,0.0,0.0,3.58,46.19,0.0,0.0,0.0,0.0,3.58,46.19,0.0,0.0,0.0,59,539,0,0,1,4,4,2430.53,
11595,2,15,0,59.1,9.33,4.22,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.45,0.0,0,0.0,4.22,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0,3.57,0.0,0.0,394,418,0,0,1,4,4,2430.53,0
11595,3,15,0,76.08,16.98,12.92,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.45,7.81,0,0.0,12.92,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,5.11,0.0,7.81,0.0,0.0,26,608,0,0,1,4,4,2430.53,0
11595,4,15,0,93.9,17.83,12.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.72,9.72,0,0.0,12.78,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,2.07,0.0,10.71,0.0,0.0,10,354,0,0,1,4,4,2430.53,0
11595,5,15,0,135.46,41.56,38.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.11,14.61,0,0.0,38.57,0.0,0.0,0.0,27.14,0.0,0.0,0.0,0.0,0.0,27.14,0.0,11.43,0.0,0.0,87,665,0,0,1,4,4,2430.53,0
11595,6,15,0,214.56,79.1,70.21,33,0.47,9,6,6,8,0.1818,4,4,1,15.34,3,0,4.89,4.89,0,0,0,0.0,10.96,21.86,0,0.0,11.92,11.92,0.0,25.52,0.25,0.0,0.0,0.0,25.52,0.0,0.25,0.0,11.92,32.52,0.0,343,531,0,0,1,4,4,2430.53,0
11595,7,15,0,243.32,28.75,25.33,9,0.3553,5,1,1,5,0.1111,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,7.55,13.08,0,0.0,5.98,5.98,0.0,10.68,0.45,0.0,0.0,0.0,10.68,0.0,0.45,0.0,5.98,8.22,0.0,3,656,0,0,1,4,4,2430.53,0
11595,8,15,0,274.01,30.69,26.84,8,0.2981,3,0,0,6,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,9.63,9.63,0,0.0,9.63,9.63,0.0,14.27,0.19,0.0,0.0,0.0,14.27,0.0,0.19,0.0,12.38,0.0,0.0,370,645,0,0,1,4,4,2430.53,0
11595,9,15,0,313.2,39.19,35.51,16,0.4506,8,8,8,0,0.5,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,11.86,11.86,0,0.0,13.22,13.22,0.0,22.13,0.15,0.0,0.0,0.0,22.13,0.0,0.15,0.0,13.22,0.0,0.0,289,560,0,0,1,4,4,2430.53,0
11595,10,15,0,404.28,91.08,88.13,19,0.2156,10,2,2,11,0.1053,3,1,1,26.97,1,0,13.18,13.18,2,2,0,2.85,14.9,49.61,8,29.14,11.52,11.52,0.0,25.85,0.15,0.0,2.23,0.0,23.62,2.23,0.15,0.0,11.52,50.62,0.0,110,425,3,4,1,4,4,2430.53,1
11595,11,15,0,425.18,20.9,14.98,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,2.25,0.0,1,0.0,14.98,0.0,0.0,0.0,10.09,0.0,0.0,0.0,0.0,0.0,10.09,0.0,4.89,0.0,0.0,24,404,3,4,1,4,4,2430.53,0
11595,12,15,0,443.68,18.5,16.52,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.32,6.32,0,0.0,16.52,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,7.92,0.0,8.6,0.0,0.0,21,490,3,4,1,4,4,2430.53,0
11595,13,15,0,457.78,14.1,11.6,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.12,10.91,0,0.0,11.6,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.69,0.0,10.91,0.0,0.0,87,503,3,4,1,4,4,2430.53,0
11595,14,15,0,496.09,38.31,33.44,1,0.0299,0,0,0,1,0.0,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.99,23.53,0,0.0,9.69,9.69,0.0,1.51,10.19,0.0,0.0,0.0,1.51,0.0,10.19,0.0,9.69,12.04,0.0,19,481,4,4,1,4,4,2430.53,1
11595,15,15,0,504.57,8.48,4.87,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.98,3.98,0,0.0,4.87,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.0,4.41,0.0,0.0,2,453,4,4,1,4,4,2430.53,0
11596,1,1,1,303.82,0.0,303.82,83,0.2732,70,12,12,58,0.1446,11,1,1,5.81,1,0,10.14,10.14,2,2,0,8.19,65.79,229.64,0,0.0,0.0,0.0,26.36,13.43,17.52,64.99,0.0,26.36,13.43,0.0,17.52,64.99,0.0,71.37,110.15,64,127,3,4,1,4,4,419.86,
11597,1,5,1,525.63,0.0,525.63,165,0.3139,131,34,34,97,0.2061,7,6,1,46.27,6,0,33.43,33.43,1,1,0,5.85,39.16,390.95,6,84.07,0.0,0.0,24.33,98.01,4.42,62.1,0.0,24.33,98.01,0.0,4.42,62.1,0.0,302.56,34.22,66,164,2,4,0,2,4,942.19,
11597,2,5,0,585.47,59.84,58.19,50,0.8592,25,25,25,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.12,34.29,0,0.0,27.15,27.15,0.0,18.59,4.72,0.0,0.0,0.0,18.59,0.0,4.72,0.0,27.15,7.72,0.0,17,295,2,4,0,2,4,942.19,0
11597,3,5,0,771.87,186.4,184.44,74,0.4012,50,19,19,31,0.2568,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,40.14,123.69,0,0.0,16.77,16.77,0.0,75.44,7.09,0.0,0.0,0.0,75.44,0.0,7.09,0.0,16.77,85.14,0.0,78,572,2,4,0,2,4,942.19,0
11597,4,5,0,812.29,40.42,37.09,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.3,25.13,0,0.0,37.09,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,11.96,0.0,25.13,0.0,0.0,41,432,2,4,0,2,4,942.19,0
11597,5,5,0,877.7,65.4,63.28,19,0.3003,14,4,4,10,0.2105,3,3,1,13.55,1,0,6.27,11.4,0,0,0,0.0,16.85,38.37,0,0.0,17.6,17.6,0.0,17.38,2.77,0.0,0.0,0.0,17.38,0.0,2.77,0.0,17.59,25.53,0.0,11,471,2,4,0,2,4,942.19,0
11600,1,1,1,125.43,0.0,125.43,19,0.1515,16,3,3,13,0.1579,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,32.51,88.33,0,0.0,0.0,0.0,18.71,0.0,6.69,68.8,0.0,18.71,0.0,0.0,6.69,68.8,0.0,0.0,31.23,32,240,0,0,1,4,4,339.89,
11604,1,3,1,69.44,0.0,69.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,24.59,52.97,0,0.0,0.0,0.0,0.0,0.0,10.51,58.94,0.0,0.0,0.0,0.0,10.51,58.94,0.0,0.0,0.0,24,135,0,0,1,4,4,454.27,
11604,2,3,0,191.78,122.33,120.94,41,0.339,36,5,5,31,0.122,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,37.15,86.56,0,0.0,51.7,51.7,30.11,0.0,10.82,0.0,0.0,30.11,0.0,0.0,10.82,0.0,51.51,0.0,28.49,32,178,0,0,1,4,4,454.27,0
11604,3,3,0,402.08,210.31,208.94,96,0.4595,89,7,7,82,0.0729,13,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,42.49,159.99,2,8.71,42.93,42.93,42.12,0.0,5.8,0.0,0.0,42.12,0.0,0.0,5.8,0.0,42.93,0.0,118.09,29,277,4,4,1,4,4,454.27,1
11612,1,2,1,251.68,0.0,251.68,49,0.1947,9,8,8,1,0.1633,1,1,1,0.0,1,0,30.67,30.67,0,0,0,0.0,39.46,184.63,0,0.0,0.0,0.0,5.16,19.55,14.14,123.94,0.0,5.16,19.55,0.0,14.14,123.94,0.0,53.7,35.2,104,180,0,0,1,4,4,572.67,
11612,2,2,0,495.74,244.05,242.87,149,0.6135,40,21,21,19,0.1409,17,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,74.12,159.09,0,0.0,75.17,75.17,0.0,119.7,6.86,0.0,0.0,0.0,119.7,0.0,6.86,0.0,75.17,41.14,0.0,26,173,3,4,1,4,4,572.67,1
11613,1,5,1,219.15,0.0,219.15,113,0.5156,6,104,104,-97,0.9204,54,2,1,2.47,2,0,3.83,3.83,0,0,0,0.0,31.75,151.06,4,31.4,0.0,0.0,32.12,8.91,5.46,79.22,2.84,32.12,6.07,2.84,5.46,79.22,3.98,18.79,70.68,19,266,4,4,1,4,4,475.33,
11613,2,5,0,242.2,23.05,21.28,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.22,14.81,0,0.0,21.28,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,4.68,0.0,16.61,0.0,0.0,39,259,4,4,1,4,4,475.33,0
11613,3,5,0,284.12,41.92,39.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.37,16.48,0,0.0,39.67,0.0,0.0,0.0,23.19,0.0,0.0,0.0,0.0,0.0,23.19,0.0,16.48,0.0,0.0,89,347,4,4,1,4,4,475.33,0
11613,4,5,0,338.56,54.44,51.39,69,1.3426,39,30,30,9,0.4348,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.02,21.7,0,0.0,10.27,10.27,20.52,2.35,4.66,0.0,2.35,20.52,0.0,2.35,4.66,0.0,10.27,0.0,13.59,25,285,4,4,1,4,4,475.33,0
11613,5,5,0,379.98,41.42,39.42,50,1.2684,24,26,26,-2,0.52,13,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,7.19,18.74,0,0.0,13.91,13.91,0.0,17.27,2.84,0.0,0.0,0.0,17.27,0.0,2.84,0.0,13.91,5.4,0.0,15,343,3,4,1,4,4,475.33,0
11616,1,1,1,196.17,0.0,196.17,188,0.9584,158,30,30,128,0.1596,27,0,0,3.08,0,0,0.0,0.0,1,1,0,6.9,49.2,105.89,0,0.0,0.0,0.0,17.27,73.18,7.84,68.67,16.15,17.27,57.03,16.15,7.84,68.67,0.0,0.0,29.2,49,530,4,4,1,4,4,286.0,
11617,1,6,1,124.25,0.0,124.25,34,0.2736,32,2,2,30,0.0588,2,0,0,0.03,0,0,0.0,0.0,1,0,0,0.0,17.97,83.58,0,0.0,0.0,0.0,20.73,0.0,5.55,54.83,0.0,20.73,0.0,0.0,5.55,54.83,0.0,0.0,43.14,37,185,3,4,1,4,4,673.93,
11617,2,6,0,143.06,18.81,17.37,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.37,11.69,0,0.0,17.37,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,16.14,0.0,0.0,3,158,3,4,1,4,4,673.93,0
11617,3,6,0,158.66,15.6,14.14,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.17,8.42,0,0.0,14.14,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,2.85,0.0,11.29,0.0,0.0,12,121,3,4,1,4,4,673.93,0
